source,target,Value
K02020,K02472,0.5963964941940962
K02037,K02472,-0.488328804570545
K02039,K02472,-0.2864071498246417
K02068,K02472,0.4674199725604307
K02182,K02472,0.5578273536962705
K02304,K02472,0.5376984388949337
K02380,K02472,0.6343417375765115
K00066,K02584,0.6132393403139195
K00132,K02584,0.6565241475753746
K00170,K02584,0.6097998620908479
K00246,K02584,0.6374404698778172
K00313,K02584,0.665105551639384
K00368,K02584,0.5552963595232446
K00381,K02584,0.5816843427358492
K00416,K02584,-0.4665007646009343
K00452,K02584,0.5069956934149464
K00455,K02584,0.564111495254032
K00528,K02584,0.5353341303029879
K00674,K02584,-0.5100662920379144
K00889,K02584,0.5607646978591009
K00906,K02584,0.4635788954671263
K00992,K02584,0.5770128594955308
K01295,K02584,0.6756229150991566
K01473,K02584,0.5817461252864959
K01474,K02584,0.5782849328489973
K01512,K02584,0.6380287575580244
K01662,K02584,-0.5226765816813874
K01808,K02584,-0.1302039927223212
K01918,K02584,-0.4841634887938644
K01975,K02584,0.641725922641877
K02016,K02584,0.2540539995896134
K02017,K02584,0.506197877794467
K02020,K02584,0.4997736199554777
K02037,K02584,-0.4182515489746558
K02039,K02584,-0.2359424604385691
K02068,K02584,0.5917569140143429
K02182,K02584,0.583065932234444
K02304,K02584,0.5165362681582707
K02380,K02584,0.6282934459581778
K02472,K02584,0.545509448609816
K00066,K02701,-0.1583811865622144
K00132,K02701,-0.1596178992107345
K00170,K02701,0.0721780844263308
K00246,K02701,-0.1142249439963451
K00313,K02701,-0.107639627602496
K00368,K02701,0.0509770704280942
K00381,K02701,-0.1705996154423008
K00416,K02701,0.7517880829152368
K00452,K02701,-0.1851477543784582
K00455,K02701,0.0523859889259772
K00528,K02701,-0.2089530702257769
K00674,K02701,0.1127754278030909
K00889,K02701,-0.1824252622481023
K00906,K02701,-0.2814894524435293
K00992,K02701,-0.2179387377250762
K01295,K02701,-0.3165452566671413
K01473,K02701,-0.0406384445662051
K01474,K02701,-0.0389907744771697
K01512,K02701,-0.1112156319586746
K01662,K02701,-0.0673727887665963
K01808,K02701,0.0086054343787458
K01918,K02701,0.0955912684442529
K01975,K02701,-0.0346257993351007
K02016,K02701,-0.2070328956520737
K02017,K02701,-0.2040574433499916
K02020,K02701,-0.1510488524150799
K02037,K02701,0.3031306783373105
K02039,K02701,0.3169180138109796
K02068,K02701,-0.0412682661369896
K02182,K02701,-0.3364060232244644
K02304,K02701,-0.0021534569527105
K02380,K02701,-0.2150501427024357
K02472,K02701,-0.4173721677034574
K02584,K02701,-0.3401643134929022
K00066,K02722,-0.6124195558066167
K00132,K02722,-0.5906028420752018
K00170,K02722,-0.5403750770885913
K00246,K02722,-0.4069513497541761
K00313,K02722,-0.4555685973358807
K00368,K02722,-0.6412318431974013
K00381,K02722,-0.743578015094938
K00416,K02722,0.2250196229911022
K00452,K02722,-0.7084601244744213
K00455,K02722,-0.5066177804737031
K00528,K02722,-0.745758493909985
K00674,K02722,0.2671059823747696
K00889,K02722,-0.7711463691676121
K00906,K02722,-0.7002163008978314
K00992,K02722,-0.5695880544727796
K01295,K02722,-0.5444435744161487
K01473,K02722,-0.4750698126697417
K01474,K02722,-0.4940572130338141
K01512,K02722,-0.5646369836792043
K01662,K02722,0.437243630341897
K01808,K02722,0.0705210154548103
K01918,K02722,0.2172333192969811
K01975,K02722,-0.5619884174617364
K02016,K02722,-0.2312485222057369
K02017,K02722,-0.6732350645041563
K02020,K02722,-0.6774932317889607
K02037,K02722,0.6495508892635368
K02039,K02722,0.3538504715338544
K02068,K02722,-0.3520099359166896
K02182,K02722,-0.4189147597142995
K02304,K02722,-0.6226061690303558
K02380,K02722,-0.4613961819775343
K02472,K02722,-0.5994762226333624
K02584,K02722,-0.5021273428977061
K02701,K02722,0.2104202124158452
K00066,K02796,0.5485026730246854
K00132,K02796,0.5736894825446937
K00170,K02796,0.4952559790489519
K00246,K02796,0.4916265504705325
K00313,K02796,0.6035939056967502
K00368,K02796,0.49913023797311
K00381,K02796,0.4704600419725121
K00416,K02796,-0.3977617914995391
K00452,K02796,0.4511270848649814
K00455,K02796,0.4758343719510899
K00528,K02796,0.4686568805651736
K00674,K02796,-0.4889112443403492
K00889,K02796,0.4812609303406291
K00906,K02796,0.3508137012208846
K00992,K02796,0.4239965168492695
K01295,K02796,0.5419221145610308
K01473,K02796,0.5080285355703009
K01474,K02796,0.5110283584187141
K01512,K02796,0.5402112056341207
K01662,K02796,-0.454497777623679
K01808,K02796,-0.3003870234988388
K01918,K02796,-0.5060914930682145
K01975,K02796,0.5645248079018993
K02016,K02796,0.363489966171898
K02017,K02796,0.4302650580030968
K02020,K02796,0.450001109519802
K02037,K02796,-0.3513028873277312
K02039,K02796,-0.2334139103682426
K02068,K02796,0.5760653043367437
K02182,K02796,0.5404719265026753
K02304,K02796,0.4221110205359393
K02380,K02796,0.5541769139164678
K02472,K02796,0.5496358309785758
K02584,K02796,0.6759127897954886
K02701,K02796,-0.2983791398395336
K02722,K02796,-0.3202919617414216
K00066,K02849,0.7288955803506726
K00132,K02849,0.5930196520583682
K00170,K02849,0.7562606561040535
K00246,K02849,0.5356489974023001
K00313,K02849,0.733452517688845
K00368,K02849,0.7391274348558332
K00381,K02849,0.7138314045898596
K00416,K02849,-0.1237500212862787
K00452,K02849,0.6615182803833947
K00455,K02849,0.599713428390215
K00528,K02849,0.6854927803330958
K00674,K02849,-0.5177224690171508
K00889,K02849,0.8442851848899506
K00906,K02849,0.577115731562813
K00992,K02849,0.4975214325971874
K01295,K02849,0.6133455621530509
K01473,K02849,0.7004151533816834
K01474,K02849,0.7140320928624404
K01512,K02849,0.8251785443298897
K01662,K02849,-0.5367411745204552
K01808,K02849,-0.2202501302819906
K01918,K02849,-0.4830248828641303
K01975,K02849,0.8426116369801187
K02016,K02849,0.225346696806478
K02017,K02849,0.6759492846551874
K02020,K02849,0.6783801280153973
K02037,K02849,-0.3982184458832171
K02039,K02849,-0.1579987037784003
K02068,K02849,0.6576608495500923
K02182,K02849,0.5639170957952941
K02304,K02849,0.7942151253402232
K02380,K02849,0.5171638404540626
K02472,K02849,0.6287864457028026
K02584,K02849,0.5924015893228304
K02701,K02849,-0.0816129207527877
K02722,K02849,-0.6755479854049055
K02796,K02849,0.4973641295954933
K00066,K03082,0.6445498291715015
K00132,K03082,0.6353243463770614
K00170,K03082,0.6305652322409847
K00246,K03082,0.5762683088036015
K00313,K03082,0.6413941098772158
K00368,K03082,0.6908689180463616
K00381,K03082,0.7228357188376539
K00416,K03082,-0.2350130207250364
K00452,K03082,0.5973032711731252
K00455,K03082,0.6841103053857499
K00528,K03082,0.6836054516773185
K00674,K03082,-0.5517589444064043
K00889,K03082,0.6880482656160168
K00906,K03082,0.5477711845642745
K00992,K03082,0.6238685814146635
K01295,K03082,0.6260670757069481
K01473,K03082,0.6808921691520727
K01474,K03082,0.6815366570325315
K01512,K03082,0.7525957821026085
K01662,K03082,-0.6144866280272764
K01808,K03082,-0.2503447960683806
K01918,K03082,-0.4773992882098006
K01975,K03082,0.6530423807554282
K02016,K03082,0.2213036275341969
K02017,K03082,0.6379622458387123
K02020,K03082,0.6833012885521803
K02037,K03082,-0.4254293002056118
K02039,K03082,-0.2724149132396347
K02068,K03082,0.5884911328618883
K02182,K03082,0.6040303005210981
K02304,K03082,0.6725757160226117
K02380,K03082,0.5802693361243396
K02472,K03082,0.5554750133582426
K02584,K03082,0.6321874903160154
K02701,K03082,-0.2083973099644578
K02722,K03082,-0.5167172404054523
K02796,K03082,0.5483574534652866
K02849,K03082,0.6533710012461201
K00066,K03135,-0.3260363599470697
K00132,K03135,-0.2560413674011795
K00170,K03135,-0.1182958875020089
K00246,K03135,-0.2202491892175224
K00313,K03135,-0.220815543562547
K00368,K03135,-0.0959389037137028
K00381,K03135,-0.207608916957125
K00416,K03135,0.8763359062821972
K00452,K03135,-0.1292312248759397
K00455,K03135,-0.0296845698426701
K00528,K03135,-0.2773509641511386
K00674,K03135,0.1357097387941614
K00889,K03135,-0.160803435700368
K00906,K03135,-0.2201687651787027
K00992,K03135,-0.2487176571690099
K01295,K03135,-0.3799204829212448
K01473,K03135,-0.1276472360961781
K01474,K03135,-0.1315536330277414
K01512,K03135,-0.2575099779005227
K01662,K03135,0.0031507255098549
K01808,K03135,-0.0822356695731268
K01918,K03135,0.1329420179360797
K01975,K03135,-0.1829294045377321
K02016,K03135,-0.1846823212437373
K02017,K03135,-0.1879276687157275
K02020,K03135,-0.1458812199481966
K02037,K03135,0.2776301575562002
K02039,K03135,0.2272651048988571
K02068,K03135,-0.2447780635660887
K02182,K03135,-0.4531404011343488
K02304,K03135,-0.1339853688143139
K02380,K03135,-0.356371869411954
K02472,K03135,-0.5083212529599189
K02584,K03135,-0.4628768197156559
K02701,K03135,0.7990211114388557
K02722,K03135,0.1876746316008457
K02796,K03135,-0.4094198510925999
K02849,K03135,-0.1283310121944783
K03082,K03135,-0.2587376387828097
K00066,K03214,0.701163185764028
K00132,K03214,0.6066068749473926
K00170,K03214,0.8314198927700496
K00246,K03214,0.6111958537615143
K00313,K03214,0.6580430867443905
K00368,K03214,0.753930242852741
K00381,K03214,0.7106798519929076
K00416,K03214,-0.1702652277937858
K00452,K03214,0.565201540364691
K00455,K03214,0.6619705032367867
K00528,K03214,0.6889190208895404
K00674,K03214,-0.5158362174974706
K00889,K03214,0.6781798733267147
K00906,K03214,0.4770617227769367
K00992,K03214,0.4848226839321818
K01295,K03214,0.6444592318744757
K01473,K03214,0.6331712625133884
K01474,K03214,0.6407949529809898
K01512,K03214,0.7302178130273276
K01662,K03214,-0.5999386167342257
K01808,K03214,-0.2326662947440879
K01918,K03214,-0.4970468391090735
K01975,K03214,0.734908379728282
K02016,K03214,0.2156761303998167
K02017,K03214,0.5644354807852514
K02020,K03214,0.5825127760524843
K02037,K03214,-0.3944351672248113
K02039,K03214,-0.1949749161818071
