,Aciduliprofundum(Genus),Methanobacteria,Methanobacteria.1,Actinomycetes,Actinomycetes.1,Actinomycetes.2,Actinomycetes.3,Actinomycetes.4,Actinomycetes.5,Actinomycetes.6,Actinomycetes.7,Actinomycetes.8,Actinomycetes.9,Actinomycetes.10,Actinomycetes.11,Actinomycetes.12,Actinomycetes.13,Actinomycetes.14,Actinomycetes.15,Actinomycetes.16,Actinomycetes.17,Actinomycetes.18,Actinomycetes.19,Actinomycetes.20,Actinomycetes.21,Actinomycetes.22,Actinomycetes.23,Coriobacteriia,Coriobacteriia.1,Coriobacteriia.2,Coriobacteriia.3,Coriobacteriia.4,Coriobacteriia.5,Coriobacteriia.6,Thermoleophilia,Aquificia,Bacilli,Bacilli.1,Bacilli.2,Bacilli.3,Bacilli.4,Bacilli.5,Bacilli.6,Bacilli.7,Bacilli.8,Bacilli.9,Bacilli.10,Bacilli.11,Bacilli.12,Bacilli.13,Bacilli.14,Bacilli.15,Bacilli.16,Bacilli.17,Bacilli.18,Bacilli.19,Bacilli.20,Bacilli.21,Bacilli.22,Bacilli.23,Bacilli.24,Bacilli.25,Bacilli.26,Bacilli.27,Bacilli.28,Caldicellulosiruptor(Genus),Clostridia,Clostridia.1,Clostridia.2,Clostridia.3,Clostridia.4,Clostridia.5,Clostridia.6,Clostridia.7,Clostridia.8,Clostridia.9,Clostridia.10,Clostridia.11,Clostridia.12,Clostridia.13,Clostridia.14,Clostridia.15,Clostridia.16,Clostridia.17,Clostridia.18,Clostridia.19,Clostridia.20,Clostridia.21,Clostridia.22,Clostridia.23,Clostridia.24,Clostridia.25,Clostridia.26,Clostridia.27,Clostridia.28,Clostridia.29,Clostridia.30,Clostridia.31,Clostridia.32,Clostridia.33,Clostridia.34,Clostridia.35,Clostridia.36,Clostridia.37,Clostridia.38,Clostridia.39,Clostridia.40,Clostridia.41,Clostridia.42,Clostridia.43,Clostridia.44,Clostridia.45,Clostridia.46,Clostridia.47,Clostridia.48,Clostridia.49,Erysipelotrichia,Erysipelotrichia.1,Erysipelotrichia.2,Erysipelotrichia.3,Erysipelotrichia.4,Erysipelotrichia.5,Negativicutes,Negativicutes.1,Negativicutes.2,Negativicutes.3,Negativicutes.4,Negativicutes.5,Negativicutes.6,Negativicutes.7,Negativicutes.8,Negativicutes.9,Tissierellia,Tissierellia.1,Tissierellia.2,Bacteroidia,Bacteroidia.1,Bacteroidia.2,Bacteroidia.3,Bacteroidia.4,Bacteroidia.5,Bacteroidia.6,Bacteroidia.7,Bacteroidia.8,Bacteroidia.9,Chitinophagia,Flavobacteriia,Flavobacteriia.1,Flavobacteriia.2,Flavobacteriia.3,Flavobacteriia.4,Flavobacteriia.5,Flavobacteriia.6,Sphingobacteriia,Sphingobacteriia.1,Sphingobacteriia.2,Bdellovibrionia,Epsilonproteobacteria,Epsilonproteobacteria.1,Chlamydiia,Chlorobiia,Dehalococcoidia,Dehalococcoidia.1,Chrysiogenia,Cyanophyceae,Cyanophyceae.1,Cyanophyceae.2,Cyanophyceae.3,Cyanophyceae.4,Deinococci,Elusimicrobia,Fibrobacteria,Fusobacteriia,Fusobacteriia.1,Fusobacteriia.2,Fusobacteriia.3,Fusobacteriia.4,Lentisphaeria,Mollicutes,Mollicutes.1,Mollicutes.2,Mollicutes.3,Mollicutes.4,Mollicutes.5,Myxococcia,Nitrospiria,Alphaproteobacteria,Alphaproteobacteria.1,Alphaproteobacteria.2,Alphaproteobacteria.3,Alphaproteobacteria.4,Alphaproteobacteria.5,Alphaproteobacteria.6,Alphaproteobacteria.7,Alphaproteobacteria.8,Alphaproteobacteria.9,Alphaproteobacteria.10,Alphaproteobacteria.11,Alphaproteobacteria.12,Alphaproteobacteria.13,Alphaproteobacteria.14,Alphaproteobacteria.15,Alphaproteobacteria.16,Alphaproteobacteria.17,Alphaproteobacteria.18,Alphaproteobacteria.19,Alphaproteobacteria.20,Alphaproteobacteria.21,Alphaproteobacteria.22,Alphaproteobacteria.23,Alphaproteobacteria.24,Alphaproteobacteria.25,Alphaproteobacteria.26,Alphaproteobacteria.27,Alphaproteobacteria.28,Betaproteobacteria,Betaproteobacteria.1,Betaproteobacteria.2,Betaproteobacteria.3,Betaproteobacteria.4,Betaproteobacteria.5,Betaproteobacteria.6,Betaproteobacteria.7,Betaproteobacteria.8,Betaproteobacteria.9,Betaproteobacteria.10,Betaproteobacteria.11,Betaproteobacteria.12,Betaproteobacteria.13,Betaproteobacteria.14,Betaproteobacteria.15,Betaproteobacteria.16,Betaproteobacteria.17,Betaproteobacteria.18,Betaproteobacteria.19,Betaproteobacteria.20,Betaproteobacteria.21,Betaproteobacteria.22,Betaproteobacteria.23,Betaproteobacteria.24,Betaproteobacteria.25,Betaproteobacteria.26,Betaproteobacteria.27,Betaproteobacteria.28,Betaproteobacteria.29,Betaproteobacteria.30,Betaproteobacteria.31,Betaproteobacteria.32,Betaproteobacteria.33,Betaproteobacteria.34,Betaproteobacteria.35,Betaproteobacteria.36,Betaproteobacteria.37,Betaproteobacteria.38,Betaproteobacteria.39,Gammaproteobacteria,Gammaproteobacteria.1,Gammaproteobacteria.2,Gammaproteobacteria.3,Gammaproteobacteria.4,Gammaproteobacteria.5,Gammaproteobacteria.6,Gammaproteobacteria.7,Gammaproteobacteria.8,Gammaproteobacteria.9,Gammaproteobacteria.10,Gammaproteobacteria.11,Gammaproteobacteria.12,Gammaproteobacteria.13,Gammaproteobacteria.14,Gammaproteobacteria.15,Gammaproteobacteria.16,Gammaproteobacteria.17,Gammaproteobacteria.18,Gammaproteobacteria.19,Gammaproteobacteria.20,Gammaproteobacteria.21,Gammaproteobacteria.22,Gammaproteobacteria.23,Gammaproteobacteria.24,Gammaproteobacteria.25,Gammaproteobacteria.26,Gammaproteobacteria.27,Gammaproteobacteria.28,Gammaproteobacteria.29,Gammaproteobacteria.30,Gammaproteobacteria.31,Gammaproteobacteria.32,Gammaproteobacteria.33,Gammaproteobacteria.34,Gammaproteobacteria.35,Gammaproteobacteria.36,Gammaproteobacteria.37,Gammaproteobacteria.38,Gammaproteobacteria.39,Gammaproteobacteria.40,Gammaproteobacteria.41,Gammaproteobacteria.42,Gammaproteobacteria.43,Gammaproteobacteria.44,Gammaproteobacteria.45,Gammaproteobacteria.46,Gammaproteobacteria.47,Gammaproteobacteria.48,Gammaproteobacteria.49,Gammaproteobacteria.50,Gammaproteobacteria.51,Gammaproteobacteria.52,Gammaproteobacteria.53,Gammaproteobacteria.54,Gammaproteobacteria.55,Zetaproteobacteria,Spirochaetia,Spirochaetia.1,Spirochaetia.2,Spirochaetia.3,Spirochaetia.4,Synergistia,Synergistia.1,Synergistia.2,Synergistia.3,Synergistia.4,Desulfarculia,Desulfobulbia,Desulfobulbia.1,Desulfovibrionia,Desulfovibrionia.1,Desulfovibrionia.2,Desulfovibrionia.3,Desulfuromonadia,Desulfuromonadia.1,Desulfuromonadia.2,Syntrophia,Syntrophobacteria,Thermodesulfobacteria,Thermomicrobia,Verrucomicrobiia
K02663,-0.0836985435400645,-0.0989198332218805,-0.0103191380967263,0.0367776746664168,0.0338895723316745,-0.0118990801712976,-0.0272892279554976,0.0171095337506255,0.0295752079401725,0.0016251186063847,,-0.0035861688128689,0.1307364614184521,-0.0321619938180746,,-0.0273977156811514,-0.0016914457125524,0.0315101810180044,0.0507520764363504,0.0423641249463782,-0.0063091346951286,-0.0387677887114123,-0.0041441595233328,,0.0176679630525034,-0.0059560990971847,-0.0586677459542244,0.0092921684433865,-0.0432178827820766,0.0260932313667125,0.0136156064313807,0.0227929515215255,0.0859708828784232,-0.0130841037126718,-0.0444428005141481,-0.0451909794980114,-0.0379689425667531,0.0674006874446373,-0.0232278856014613,0.0340122020161893,-0.0078353097441575,-0.0491832636527175,-0.0074283153386696,-0.0151503014897815,0.7988754521175687,0.0532257705680702,0.0828773363642157,0.063209997786167,-0.0242547258068474,0.0747604478075175,-0.103256858708017,0.0073311551188904,-0.0817209760556372,0.0240027294196603,0.0312665772295642,0.0361566159313906,-0.1420738206199405,-0.0595881508589727,-0.0228031837458314,0.0120851579317018,-0.0126513333185678,0.313052713527872,0.0534556259998457,0.0277590745940716,0.0063980145195033,-0.0654723561514809,-0.0262891409185861,0.0141570373177625,0.057177083743806,0.0044760267170775,-0.0490033242861388,0.0105576120943522,0.0667656404673219,-0.1114563914118167,-0.0803460286262604,-0.0390855557483846,0.0379812823919382,-0.0273543851546445,0.0234727173770389,0.054584527854283,-0.0302703473624931,-0.072732684433402,0.0015068266704537,0.080467473068736,-0.1290287212055758,0.0159132369681502,-0.0047857642027683,0.013593917827864,-0.0425392112655903,-0.0578256304542461,-0.0846238792112214,-0.0720325874623897,-0.048894175382873,-0.042140376321171,-0.0516129387462973,-0.0732345700554345,0.0623841234138579,-0.0699964783596304,-0.0435274650258138,-0.0842267410421314,-0.0461936499612567,0.0370347838169836,-0.0476341647480218,-0.0141036672630741,0.0405414326396749,0.0007255268987683,0.0256204171215363,-0.0824354929219529,-0.002658872996529,-0.1449525970175165,-0.0152592398326595,-0.0909689400729797,-0.0124919566111766,-0.0715613865509408,-0.0081290964089615,0.0536815422266305,0.0162911509476543,-0.0137978423798387,-0.0279774107791658,-0.0439302666476566,0.0291671487254309,0.0732604611276701,0.1495610019415423,0.0565358661493329,-0.0954204843526619,-0.0905062700454857,0.0070093958619985,,0.3976905115722356,-0.1855828981189116,-0.1211973024045973,0.0106099930318274,0.0314141500661998,0.0066601247495824,-0.0765598922808548,0.1418888095146091,0.0405490594152077,0.0504028233544718,0.0595235507135619,0.030831407600091,-0.0354269497416076,-0.0750654922154704,0.0959280209359575,0.0729533175918736,0.0451568432777913,0.0587524409186925,0.0513687811711488,0.0209689796382494,-0.0218217808471618,-0.0521838175216491,-0.0051539001738162,0.0229924427747386,-0.0071569801367527,0.0537178508174429,0.0708989824837927,-0.0273977156811514,0.0021754773907277,0.0190454584747986,0.0038915725154333,-0.000128745051984,0.0018566921031017,-0.0021984132280512,-0.0455368441514668,-0.051328652808357,-0.0456097253571675,-0.017043657687944,0.018467252017555,-0.0273977156811514,-0.0323718168138,-0.0450441663303204,-0.0077179236492169,0.0353879350343692,0.0218904380386701,0.0606166875585771,0.0285464016640406,0.0098593712475373,-0.0037354239269689,-0.0933289263056582,-0.1001908007739443,-0.0102326183551321,-0.0162825143438698,-0.0101461692849066,-0.0562103260496735,0.0447173223472641,-0.0182278064341312,0.0598846552965204,0.0419848215833039,-0.0202677429811977,-0.0086339539699644,-0.0425925544141964,0.0265179489987807,0.0444178408407869,0.0114817008924375,0.0604643346728237,0.0057854494680685,0.0512675442461318,-0.0387677887114123,-0.0002783747403264,-0.0100753170797633,-0.0670696667379697,-0.0474554267327324,-0.049752708992552,-0.028891532605346,-0.0451817521811038,0.0204307201010198,0.0170132743082459,0.0372538953024556,-0.0497991662168,-0.0613997501839448,-0.0273977156811514,-0.0463338779023543,0.1004951655988981,-0.016737091442389,-0.0592469542462334,-0.0195664893146021,0.0930024480973748,0.019646919522919,0.0109497728795584,-0.0358159788092292,0.0240523684221459,-0.0691918664600395,0.0184947240995331,0.0011266079136915,-0.0494019634277776,-0.1118290385260576,-0.0511361862630179,-0.0387677887114123,0.005489933950897,0.0469796800950628,0.0830146357038769,0.0688086679643095,0.0840736740245915,,-0.0665464043226181,0.0043821467319482,0.0445276604526072,0.0071503540364581,-0.0361262385961533,0.0242017785737414,0.1107777887060316,0.0721671511353159,0.0017875345529419,-0.0581993505336928,0.1117495835051698,-0.003642618405433,-0.0829942256837949,,-0.0966480368069882,-0.0332834448440818,0.0772683380909253,-0.061169738325999,-0.035783307738992,-0.1074279956579176,0.0679578241973235,0.0281587252054562,-0.0252270270785848,0.0437092173789119,0.020598203788733,0.0211852910237297,0.022534987229895,0.0330398198006346,0.0447175116073921,-0.0066069225582049,0.0484175089605801,,-0.0279764143199871,0.0183619432503339,0.0116306057848128,0.0127312035540642,0.0718032561059867,0.0324677346702856,-0.0110573324859985,0.0071918995188959,0.031482668604421,0.0117156128326282,0.0153651432366299,0.0516045840045423,0.0864399447911191,0.0582201458224468,0.0641549752545801,0.0517078630659575,-0.0173334870144948,0.0652766040719882,0.0955062719929252,0.0293191693362923,0.1037272413208706,0.0527130547685696,0.0553247293454731,0.0446206019854961,0.0253045610090713,-0.066888041352426,0.0843938321219924,0.0737966647628267,0.0045754543562824,0.0563636900870402,0.0053864068698239,0.0001601969520521,0.0524480581889114,0.067933558601181,0.0089399420499876,0.0437092173789119,0.0481453812038484,-0.0011524235486087,0.0260428557780356,0.0321649182886251,-0.0801172366811211,0.0084506400356878,0.0546356102077117,0.0755675097066809,0.0500015733765994,0.0869764828821191,0.002454708632609,-0.0267838989946536,-0.0567929109618464,-0.0759650484472573,-0.0007373224451669,-0.0164936671518108,-0.0485635813532539,-0.0108801829451117,-0.0528902002176462,-0.0190749637258868,-0.0050171784809249,-0.070084255475522,0.0036518112911378,,0.0379661906515829,0.0713736752867527,-0.0551619427263982,0.0112589150954547,-0.0154646391788412,-0.0660213514829363,-0.0138249015933565,0.0482786542455655,-0.0724011117381892,-0.0387677887114123,-0.0289273091726193,-0.0107620797795125
K03006,0.1269385211957198,0.2661081327670127,0.169195925217866,0.1231295190862604,-0.0097509999721102,0.2080987718610155,0.0148237397243991,0.0030224406094228,0.0276042402566196,0.0036201704187738,,0.0771125548155232,0.0085437312821688,0.0699143278758072,,0.043041296275874,-0.0379050489252905,0.0409053490301735,0.1380827139830339,0.130834432752498,0.0294081712770631,0.0785427779204008,0.029159155333747,,0.0433484075619281,0.0365265314720043,0.0713470783826785,0.1860045204104871,0.1905018007140154,0.0624298554342643,0.0886706717408265,0.1733955695465475,0.1127250166503064,0.1766387211610146,0.0277633170569333,0.0090444174221547,0.0859943518797817,0.0439041030656622,0.1730990620550887,0.0822129941716682,0.3025401906710638,0.1847101097346798,0.0889154144891114,0.0409786631674144,-0.0115832583086614,-0.0228272589177403,0.0421415752261742,0.1191377272749214,-0.0004155494393518,0.1624566193154717,0.0701747487595329,0.0290116060601078,0.0561427830473601,-0.0298127988798922,0.022717105585594,-0.0218349221912625,0.2264964492970714,0.2309327726705922,0.0855225870656414,0.1490683652567195,0.1021379845040681,0.2014882826004842,0.062451494950214,0.0828046443459436,0.072528478028328,0.1559282863668045,0.1156054849962514,0.1688204566246443,0.0334429735493973,0.065457379151285,0.1928766446172332,0.0665459372395274,0.0349249988353856,0.2855103922815382,0.1798616581116853,0.2160403486844419,0.1866468887929833,0.0962707611175895,0.1868317895185193,0.157178804648166,0.0688726364344452,0.216635971837895,0.2074059051562775,0.0914864536843155,0.2309366476700994,0.1180737073186867,0.1231193192333312,0.0793676929417971,0.2233379300757352,0.1791235020519031,0.0501851373085332,0.2256361044821364,0.1286794971564796,0.2336767513350798,0.2016839752117255,0.1870671003572637,0.1348340469150497,0.2276026571562313,0.067493097412775,0.2789081868847066,0.2859681776837167,0.1322214307576332,0.1039751198386201,0.0403630657697806,0.1119842783171717,0.1429396785251283,0.1626493936820709,0.0150468546865932,0.1345940732164875,0.1604652529092003,-0.0359087529287477,0.1868854598350096,0.2081024682634241,0.2085312000402081,0.0419288187987027,-0.012637431451031,0.1509059977512939,0.0594786579606289,0.1689925656027734,0.2313510167588188,0.1663816207695811,0.0866756182188941,0.0609867021999472,0.1151890783204916,0.1204626010273114,0.1804767997154544,0.1372454007780069,,-0.0303014532541338,-0.0233272304653845,0.1438348515448827,-0.0179074299794835,0.1115974689150463,0.1723400068515563,0.2010672052301455,-0.1242587996751626,0.0196500961762576,0.0527855713661861,-0.0075731254736254,0.0867967258368814,0.1246391891954975,0.0846549611682305,-0.016769084822476,-0.0046247456192707,0.0998019613324648,0.1437477838543174,0.0104918796131566,0.1688730548641425,0.0336701012403373,0.0344353580779491,0.1960492041383411,0.0454339264195168,0.0048952792057044,-0.0323005888842214,0.0214549748406007,-0.0228272589177403,0.0252217584644875,0.0927969672528936,0.2076865930725646,0.0826926734308961,0.0088277305637879,0.1451867313073977,0.0160564429054728,0.0321052988346886,0.222009201539195,-0.016947075899982,0.1227227956320214,0.0662528524817918,0.2816228524067908,0.1872811832898556,0.0853157617534067,0.0480767435027857,0.0678868790280619,0.0032656307373304,0.04908718677262,0.0295240900008747,-0.0340847798407478,0.2983347440096707,0.1654858853754849,0.1714125972297979,0.2477705998691176,0.0888471737979283,0.1911393377809996,0.0949391946522965,0.1487967346905954,0.0322897121754734,0.228635886904627,0.011396921012566,0.0181159607540545,0.0865225477795777,-0.0208400992543487,0.0034332051629457,0.2210051387025894,0.0584256395637269,-0.0395820093279215,0.0304497632856471,0.0176172932814665,-0.0330455364952998,0.2120715422733534,0.1161012885435707,0.0816130997173626,0.124328115181405,0.1750384609318416,0.1122746769583453,0.215246233584711,0.0132545245330651,0.1200331041328745,0.0976434828518273,0.0072026487656905,-0.0228272589177403,0.0115300498578391,-0.031664739228585,0.0230686947037364,0.0369280317526908,-0.0158394803743024,0.0541908652739877,0.0371470900930743,0.0330318644792702,-0.0206412298583268,0.0905566285966597,0.1815976719685457,0.1031952323771315,0.0375757522013971,-0.0180585153319267,0.0905249881860077,0.0590888983018732,0.0588614155178286,0.0088935979372561,0.0338907846427321,0.0176431665388029,0.0755020618904207,0.0151453435900003,,0.0906758067194286,0.0648920553480474,0.0157686799747254,0.0160666322098859,0.2367750555889377,-0.0407689938704334,-0.028014275187649,-0.020463429457388,0.0229530848791841,-0.015071585898437,-0.0624079775337078,0.2394784972210598,0.0776391418594475,,0.0917521792081844,0.0711894404427644,-0.028220577305277,0.0494641878652553,0.0494779641114031,0.0578673707640311,0.0637867865513712,0.0298752939058328,0.0626334558896333,-0.0323005888842214,-0.0086384664574945,-0.0528380844805879,0.0177123651038613,-0.0434404754770404,0.0275132497305387,-0.0395820093279215,0.1287462104289657,,0.6542275691191746,-0.0138729124949484,0.0012986037760621,0.0439360993010013,-0.0088912128334621,0.0398644628868477,0.0232730822189828,0.0442773480948019,0.0479222377937808,0.0173236580004077,0.1046189938754326,0.0265266836860879,0.036434679737685,0.057644593226617,0.0645836115133711,0.0091021702636922,0.1111867875108869,0.0379253820913506,-0.0023470005066625,0.0423133567295371,-0.022458433219673,-0.0120761131516326,0.0434803788486323,0.04650117593829,0.0097219701139524,0.019993294192659,-0.0228301145170073,0.0138912003228653,-0.0094902439770268,-0.0103408356465322,0.1144923060082281,0.0041868886167453,-0.0429185474764838,-0.0328197974887447,-0.0452248712811748,-0.0323005888842214,0.0398795018775862,-0.0323005888842214,0.0483407118771489,0.0949380631991166,0.0756125253409605,-0.0594752941325944,0.2012778685781808,0.0249047207977746,0.0252117700498106,0.0204108354646449,0.0443319053305237,0.2224129102842277,0.2593119359019489,0.052017795096898,0.0145721201017762,0.2084515318497981,0.0736881425361483,0.0932612745577473,0.1580306461286429,0.0401105952284051,0.0439505982128028,0.1133157768410932,0.0531195939788939,,0.0880995316672715,0.0969767028654322,0.2362945797418216,0.1986533530627434,0.083441209160661,0.0908062816593791,0.1218064341820766,0.0682465237851798,0.0320519299990219,0.0145710311469827,-0.0260549689250618,0.1774720104975833
K03283,0.1782129371002339,0.2879933092764665,0.1137208808701094,0.0777948990958259,-0.0145309668694992,0.196329375275897,-0.0380177981061588,-0.0022680821708046,0.0388844662857383,-0.0829172723748057,,0.0201108258603539,-0.070898330778479,0.1812032201688531,,0.0477367773133906,-0.0449553653450438,0.0264485724897596,0.1244012201388169,0.2156604570208039,-0.0846578756594998,0.0665161593916559,0.0271175249352198,,0.0297534472181785,0.0379468465317385,0.0415409021049721,0.2145827538939296,0.201477548481755,0.036752029705532,0.1277669304386747,0.1885242408965732,-0.0773811310487357,0.1748170012146751,0.0363559055192401,0.0013334686800353,0.0981804710632104,-0.0096245031020236,0.220349459660638,0.0762822232848817,0.4565195667289255,0.2888206923591168,0.1506525180157238,0.0544561551451096,-0.0364554509864844,-0.0242425013315651,0.0421830668373859,0.0761981467538808,-0.0365111994625041,0.1833085819657155,0.1346800143518874,0.0637950418208336,0.1337586555804098,-0.0278792785343534,0.0440597539974973,-0.027698919132577,0.2462219594014386,0.3920401991171255,0.1266350473819872,0.280825257219025,0.1830290223207867,0.2713953293937555,0.0997751254285195,0.1086746186176867,0.0777950133616562,0.1964285250114622,0.1234801583335289,0.0694979006932057,0.1265148788918086,-0.0350077192515582,0.2315010245276932,0.0994091096307932,0.0243604182751911,0.412367305694953,0.2602911387448229,0.2273741903286268,0.0769736414001867,0.1191999824182158,0.2159076983071075,0.153503522938607,0.0882563662659026,0.3242465521267485,0.0115117574676072,-0.0218482381923479,0.3304424166543737,0.1698735404462296,0.1977979071980853,0.1118147060511304,0.2850277524756263,0.2263852367442973,0.1496610543724077,0.2405064575894794,0.224931233355855,0.2431420383469118,0.2787915203892388,0.3135525579106686,0.1125768503190816,0.3071846571534877,0.1610719601560156,0.343719549502252,0.2374422294237545,0.0841240473473522,0.187565161281529,0.004670667922339,0.1667595383664178,0.1027192101635441,0.1468619836694412,0.0841762846352511,0.1499876792788011,0.280206454539355,-0.0443008321787967,0.2007355315918108,0.2566554085248296,0.3287233013535049,0.0589652659065047,0.0318892575540577,0.0446869256464613,0.0840295552012616,0.3066836160901311,0.2127889228282864,0.1614699108437125,0.2012025574674232,0.0780609054060632,0.1545169274501365,0.1371674124649732,0.2627328277950859,0.1339323312986016,,-0.0432208199448213,-0.0322227762893809,0.2296975620165665,0.1203499453307359,0.1228480092032705,0.2828322105983795,0.1973524068489838,-0.1998670293216841,0.1210400643753224,0.1177643211197674,0.0472336329563045,0.140790739178987,0.2275781966488332,0.1382670436965252,0.0176340140124556,0.0108632467342098,0.1286309710426366,0.20145088770649,0.0270215457076894,0.1963086582314475,-0.0476684944819258,0.054110771528443,0.2357816605652045,0.0673295517099243,0.0019683235416362,-0.0343031579857153,0.0405043445773625,0.0305275942693783,0.0271411801717406,-0.0037003169042893,0.2515088006000187,0.0303473720456401,0.0106454231781658,0.1166573978106282,-0.0066988787808452,0.1287938063151013,0.2100744379169769,-0.0018589084408572,0.1344478978840912,0.0618034138884963,0.2706750139822266,0.259559243990715,0.0473981007389769,-0.0003191643896985,0.0777128505141556,0.0171476819785006,0.0080377370663577,-0.0720233433038463,-0.0492976042308802,0.3885481189139288,0.2646168140921422,0.2641978168440131,0.3383561980032952,0.1693201771150041,0.3145164355340216,0.103488505733946,0.200633555392166,0.0289627864882276,0.2416493472933874,0.0086754582710261,-0.0415138549048965,0.1228681913006352,-0.003152963387637,0.0166361983332703,0.2987506906395512,0.005244722415686,-0.0171812000213295,-0.0041686526799385,0.011489266148843,-0.0761545193526784,0.2283354279441391,0.1220987218774826,0.1004264097789508,0.1211963917574331,0.2921347373112918,0.1111113050220991,0.2569913916460399,0.0353914634106442,0.1650640785616599,0.0406326785755446,-0.0234054762797996,-0.0242425013315651,-0.0444897656454536,-0.0379915780422969,-0.01222048636966,-0.0089992928755716,-0.0372183385573755,-0.0071047906790664,-0.0072601490153156,0.0682645581327187,0.0499339498933552,0.0458026890473773,0.2688255549319042,0.0978417916406629,0.0198068836279404,-0.0216612786351161,0.0170040945050496,0.0852619783434964,0.0259001349814281,0.0430341629176195,0.0483472035089825,0.0080345056011715,0.0555562207829723,-0.0481059708401796,,0.1089627638356346,0.0355593311370686,0.0134991045639003,0.004071042004864,0.3074381193344479,0.0017580289598698,-0.0209002641966849,0.1102281044841087,0.000234154703335,-0.0244621694225167,-0.0702448574271971,0.2196109439814687,0.1428428715166815,,0.1114512139159405,0.0945416318063055,-0.1044384081625396,0.1281459980016533,0.0696092357132352,0.0066428992914584,0.0879887894972663,0.0255318920411322,0.0410388926657485,-0.0037775446502623,-0.0420360113010514,-0.0735529343099835,0.0001350883614052,-0.0060207487359169,0.0086993900192092,-0.0420360113010514,0.1794343207725941,,0.6905727554465251,-0.0466465624532721,0.0363039336573155,-0.0097018250846446,-0.0185471814986168,0.0190366118360541,-0.0341554496226596,-0.0070738690735275,-0.0133490184417562,-0.0383932187261999,0.1192748956680761,0.0312943765492453,0.0203379483011313,0.0567154815102666,0.0423607975930202,0.0526415046567179,0.1898762604905775,-0.0706436105272762,-0.0013964620420107,0.0304455113596816,-0.0840940381797813,-0.0367251522301904,-0.0082847101861467,-0.0078132520256549,-0.0408731669026879,0.0402844352485734,0.0544502125858247,0.158819080653035,0.0247197181484044,0.1634381985121491,0.1735432858982228,0.0030759488754582,-0.0457303814600697,-0.0419101733797212,-0.0817908759272002,-0.0037775446502623,0.0465711422285103,-0.0343031579857153,0.0185586437982333,0.0561624855114146,0.0658373833789643,-0.0207082117117522,0.1787940842131791,0.0103300579477196,-0.0068466102094457,-0.0087421598329878,0.0576591237757828,0.3167109930113526,0.3920724888690379,0.0250551817254554,0.0124751873718616,0.3505010463467921,-0.0015592538298778,0.0341257811902677,0.2231192684762151,-0.0209266396541498,0.0377722686378538,0.0217707373601912,0.0949073597704356,,0.0833316268858277,0.0273709004372778,0.2079612446576159,0.1524352979910799,-0.0068666672573885,0.0985512433100266,0.0971407062877604,-0.0420360113010514,-0.0477863986013601,0.0173148062308319,0.0158374378689301,0.2165926126710003
